date_key,calendar_date,year_month,calendar_year,month_name,day_name,is_weekend,orders,valid_orders,canceled_orders,delivered_orders,active_customers,revenue,item_revenue,freight_revenue,units_sold,avg_order_value,cancellation_rate_pct,late_delivery_rate_pct,avg_review_score,avg_days_to_deliver,revenue_7d_avg
20180810,2018-08-10,2018-08,2018,Aug,Friday,0,256,252,3,249,255,39454.44,33305.73,6148.71,267.0,156.57,1.17,6.02,4.13,9.32,48658.59
20180811,2018-08-11,2018-08,2018,Aug,Saturday,1,188,186,0,185,188,30565.73,25960.93,4604.8,216.0,164.33,0.0,2.7,4.24,8.55,47158.95
20180812,2018-08-12,2018-08,2018,Aug,Sunday,1,197,197,0,191,197,36739.75,31524.21,5215.54,227.0,186.5,0.0,3.14,4.27,7.75,46396.15
20180813,2018-08-13,2018-08,2018,Aug,Monday,0,292,287,5,284,291,45811.29,38561.21,7250.08,320.0,159.62,1.71,3.52,4.36,7.48,43922.06
20180814,2018-08-14,2018-08,2018,Aug,Tuesday,0,316,312,4,311,314,51280.42,44030.95,7249.47,339.0,164.36,1.27,7.07,4.2,7.75,43059.21
20180815,2018-08-15,2018-08,2018,Aug,Wednesday,0,288,283,5,282,288,52134.87,45405.14,6729.73,315.0,184.22,1.74,4.96,4.27,7.65,43245.91
20180816,2018-08-16,2018-08,2018,Aug,Thursday,0,320,316,4,316,319,41691.66,35166.77,6524.89,351.0,131.94,1.25,3.16,4.36,7.66,42525.45
20180817,2018-08-17,2018-08,2018,Aug,Friday,0,257,254,3,249,255,37583.91,31683.18,5900.73,288.0,147.97,1.17,2.01,4.38,7.81,42258.23
20180818,2018-08-18,2018-08,2018,Aug,Saturday,1,198,196,2,193,198,28698.1,24340.95,4357.15,206.0,146.42,1.01,1.55,4.32,7.49,41991.43
20180819,2018-08-19,2018-08,2018,Aug,Sunday,1,204,204,0,204,203,29966.5,25487.39,4479.11,226.0,146.89,0.0,1.47,4.45,6.8,41023.82
20180820,2018-08-20,2018-08,2018,Aug,Monday,0,256,252,4,251,256,39851.87,34479.5,5372.37,283.0,158.14,1.56,3.59,4.46,5.87,40172.48
20180821,2018-08-21,2018-08,2018,Aug,Tuesday,0,243,239,3,238,243,30830.69,26323.06,4507.63,258.0,129.0,1.23,3.78,4.41,5.56,37251.09
20180822,2018-08-22,2018-08,2018,Aug,Wednesday,0,187,186,1,185,186,24262.61,20297.13,3965.48,216.0,130.44,0.53,1.08,4.41,5.72,33269.33
20180823,2018-08-23,2018-08,2018,Aug,Thursday,0,144,142,2,142,144,19540.56,17030.87,2509.69,161.0,137.61,1.39,0.7,4.41,5.5,30104.89
20180824,2018-08-24,2018-08,2018,Aug,Friday,0,99,97,2,96,99,11256.99,9585.71,1671.28,116.0,116.05,2.02,2.08,4.19,5.17,26343.9
20180825,2018-08-25,2018-08,2018,Aug,Saturday,1,69,69,0,69,69,11737.76,10599.41,1138.35,75.0,170.11,0.0,0.0,4.45,4.22,23921.0
20180826,2018-08-26,2018-08,2018,Aug,Sunday,1,73,73,0,73,73,9333.16,8070.71,1262.45,82.0,127.85,0.0,0.0,4.45,3.32,20973.38
20180827,2018-08-27,2018-08,2018,Aug,Monday,0,67,66,1,66,67,6111.61,5345.91,765.7,71.0,92.6,1.49,0.0,4.4,2.47,16153.34
20180828,2018-08-28,2018-08,2018,Aug,Tuesday,0,44,39,5,39,44,4121.22,3673.91,447.31,45.0,105.67,11.36,0.0,4.09,1.82,12337.7
20180829,2018-08-29,2018-08,2018,Aug,Wednesday,0,14,11,3,11,14,1762.7,1546.04,216.66,16.0,160.25,21.43,0.0,3.93,1.0,9123.43
20180830,2018-08-30,2018-08,2018,Aug,Thursday,0,4,0,4,0,4,0.0,0.0,0.0,0.0,,100.0,,2.75,,6331.92
20180831,2018-08-31,2018-08,2018,Aug,Friday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,5.0,,4723.78
20180901,2018-09-01,2018-09,2018,Sep,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,3046.96
20180902,2018-09-02,2018-09,2018,Sep,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,1713.65
20180903,2018-09-03,2018-09,2018,Sep,Monday,0,4,1,3,0,4,166.46,145.0,21.46,1.0,166.46,75.0,,1.5,,864.34
20180904,2018-09-04,2018-09,2018,Sep,Tuesday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,275.59
20180905,2018-09-05,2018-09,2018,Sep,Wednesday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,23.78
20180906,2018-09-06,2018-09,2018,Sep,Thursday,0,3,0,3,0,3,0.0,0.0,0.0,0.0,,100.0,,3.33,,23.78
20180907,2018-09-07,2018-09,2018,Sep,Friday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,23.78
20180908,2018-09-08,2018-09,2018,Sep,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,23.78
20180909,2018-09-09,2018-09,2018,Sep,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,23.78
20180910,2018-09-10,2018-09,2018,Sep,Monday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
20180911,2018-09-11,2018-09,2018,Sep,Tuesday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
20180912,2018-09-12,2018-09,2018,Sep,Wednesday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,2.0,,0.0
20180913,2018-09-13,2018-09,2018,Sep,Thursday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
20180914,2018-09-14,2018-09,2018,Sep,Friday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180915,2018-09-15,2018-09,2018,Sep,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180916,2018-09-16,2018-09,2018,Sep,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180917,2018-09-17,2018-09,2018,Sep,Monday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,2.0,,0.0
20180918,2018-09-18,2018-09,2018,Sep,Tuesday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180919,2018-09-19,2018-09,2018,Sep,Wednesday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180920,2018-09-20,2018-09,2018,Sep,Thursday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,2.0,,0.0
20180921,2018-09-21,2018-09,2018,Sep,Friday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180922,2018-09-22,2018-09,2018,Sep,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180923,2018-09-23,2018-09,2018,Sep,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180924,2018-09-24,2018-09,2018,Sep,Monday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180925,2018-09-25,2018-09,2018,Sep,Tuesday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
20180926,2018-09-26,2018-09,2018,Sep,Wednesday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
20180927,2018-09-27,2018-09,2018,Sep,Thursday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180928,2018-09-28,2018-09,2018,Sep,Friday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20180929,2018-09-29,2018-09,2018,Sep,Saturday,1,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
20180930,2018-09-30,2018-09,2018,Sep,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181001,2018-10-01,2018-10,2018,Oct,Monday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,2.0,,0.0
20181002,2018-10-02,2018-10,2018,Oct,Tuesday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181003,2018-10-03,2018-10,2018,Oct,Wednesday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
20181004,2018-10-04,2018-10,2018,Oct,Thursday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181005,2018-10-05,2018-10,2018,Oct,Friday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181006,2018-10-06,2018-10,2018,Oct,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181007,2018-10-07,2018-10,2018,Oct,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181008,2018-10-08,2018-10,2018,Oct,Monday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181009,2018-10-09,2018-10,2018,Oct,Tuesday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181010,2018-10-10,2018-10,2018,Oct,Wednesday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181011,2018-10-11,2018-10,2018,Oct,Thursday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181012,2018-10-12,2018-10,2018,Oct,Friday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181013,2018-10-13,2018-10,2018,Oct,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181014,2018-10-14,2018-10,2018,Oct,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181015,2018-10-15,2018-10,2018,Oct,Monday,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,0.0
20181016,2018-10-16,2018-10,2018,Oct,Tuesday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,5.0,,0.0
20181017,2018-10-17,2018-10,2018,Oct,Wednesday,0,1,0,1,0,1,0.0,0.0,0.0,0.0,,100.0,,1.0,,0.0
